縣市,選舉區,姓名,號次,性別,出生年月日,年齡,推薦之政黨,當選次數(1998-2018),2018當選,議員照片,政治家族,涉案紀錄,吹哨者的涉案紀錄,政治工作,其他
台南市,8,邱莉莉,1,女,1962-11-29T00:00:00Z,60,民主進步黨,6,y,y,無,無,無,"2018年當選議員
曾任6屆議員
曾任民進黨台南市黨部主委、中央黨部發言人
曾任黃偉哲市長競選發言人",無
台南市,8,江明宗,2,男,1981-09-15T00:00:00Z,41,台灣民眾黨,0,n,y,無,無,無,"曾任民眾黨台南市黨部北區中西區主任
曾任台南市政府智慧城市辦公室執行秘書
曾任台南市政府市長辦公室秘書
曾任時代力量台南黨部執行長",曾任經濟部政策評估整合辦公室研究員
台南市,8,蔡宗豪,4,男,1996-08-06T00:00:00Z,26,中國國民黨,0,n,y,無,無,無,曾任前台北市議員羅智強助理,無
台南市,8,李晉豪,9,男,1974-12-23T00:00:00Z,48,無,0,n,y,無,無,無,無,無
台南市,8,高凱旋,5,男,1962-07-12T00:00:00Z,60,中國國民黨,0,n,y,無,無,無,現任永祥里里長,無
台南市,9,林依婷,6,女,1995-01-23T00:00:00Z,27,民主進步黨,0,n,y,無,無,無,曾任台南市政府副發言人,無
台南市,9,陳嘉伶,4,女,1992-04-29T00:00:00Z,30,台灣基進,0,n,y,無,無,無,曾任基進黨台南黨部副執行長、主席特助、發言人,曾任行政法務
台南市,9,盧崑福,1,男,1965-10-07T00:00:00Z,57,中國國民黨,5,y,y-另找,無,無,無,"2018年當選議員
曾任5屆議員
曾任安平區西門里里長
曾任台南市議會國民黨團書記長",無
台南市,9,莊玉珠,9,女,1960-10-04T00:00:00Z,62,無,5,n,y,"公公是7屆省議員、民進黨創黨元老的蔡介雄
丈夫是曾任民進黨台南市黨部評委的蔡啟新",無,無,曾任5屆議員,無
台南市,9,蔡淑惠,11,女,1967-01-22T00:00:00Z,55,中國國民黨,6,y,y,無,無,無,"2018年當選議員
曾任6屆議員",無
台南市,9,呂維胤,10,男,1981-06-12T00:00:00Z,41,民主進步黨,2,y,y-另找,無,無,無,"2018年當選議員
曾任2屆議員
曾任前台南市長（現任副總統）賴清德機要秘書、立委特助",無
台南市,9,李啓維,8,男,1988-07-11T00:00:00Z,34,民主進步黨,1,y,y-另找,父親是5屆議員李文正,無,無,"2018年當選議員
曾任1屆議員 
曾任議員李文正助理
曾任民進黨全國黨代表",無
台南市,9,林美燕,2,女,1959-01-06T00:00:00Z,63,中國國民黨,5,y,y-另找,無,無,無,"2018年當選議員
曾任5屆議員
曾任大恩里里長",曾任台南市總工會、產業總工會、職工總顧問
台南市,9,周麗津,3,女,1978-07-10T00:00:00Z,44,民主進步黨,1,y,y,父親是3屆議員周明德,無,無,"2018年當選議員
曾任1屆議員
曾任周明德服務處助理
曾任職於市議會財委和法規研究室
曾任民進黨全國黨代表",無
台南市,9,陳冠娟,5,女,1979-08-14T00:00:00Z,43,小民參政歐巴桑聯盟,0,n,y,無,無,無,無,無
台南市,9,李伯利,7,男,1980-07-18T00:00:00Z,42,無,0,n,y,無,無,無,無,牧師
台南市,10,陳世安,9,男,1970-12-24T00:00:00Z,52,無,0,n,y,無,無,無,"曾任台南市政府顧問
曾任中西里3屆里長",無
台南市,10,李宗霖,1,男,1987-10-13T00:00:00Z,35,台灣基進,0,n,y,無,無,無,"現任台灣基進台南黨部主委
曾任台灣基進組織部主任、中央執行委員",曾任喜樂島聯盟召集人
台南市,10,蔡宛秦,6,女,1984-12-07T00:00:00Z,38,台灣民眾黨,0,n,y,無,無,無,"曾任台南市政府農業局法專
曾任農委會漁業署調查員
曾任台聯黨台南市黨部主任
曾任議員郭建盟法案特助
曾任議員陳秋萍行政助理",無
台南市,10,王家貞,8,女,1957-07-08T00:00:00Z,65,中國國民黨,5,y,y,無,無,無,"2018年當選議員
曾任5屆議員",無
台南市,10,蔡筱薇,2,女,1983-07-12T00:00:00Z,39,民主進步黨,1,y,y-另找,無,無,無,"2018年當選議員
曾任1屆議員
曾任職於林俊憲立委辦公室主任
曾任民進黨全國黨代表、台南市黨員代表",無
台南市,10,陳金鐘,4,男,1960-11-09T00:00:00Z,62,民主進步黨,1,n,y,無,無,無,曾任1屆議員,現任台南市立醫院擔任名譽副院長
台南市,10,曾之婕,5,女,1979-11-15T00:00:00Z,43,無,0,n,y,"父親是曾任台南市議會副議長的曾順良
弟弟是1屆議員曾信凱",無,無,無,無
台南市,10,蔡旺詮,7,男,1968-09-25T00:00:00Z,54,民主進步黨,4,y,y-另找,無,無,無,"2018年當選議員
曾任4屆議員
曾任立委盧修一、蘇煥智辦公室助理
曾任許添財市長秘書",無
台南市,10,邱瓊儀,10,女,1977-12-22T00:00:00Z,45,小民參政歐巴桑聯盟,0,n,y,無,無,無,無,無
台南市,10,曾培雅,3,女,1959-08-18T00:00:00Z,63,中國國民黨,4,y,y-另找,哥哥是4屆議員曾順良,無,無,"2018年當選議員
曾任4屆議員","曾任台南市府城文化觀光產業協會榮譽顧問
曾任台南市職業總工會顧問"
台南市,11,翁語含,5,女,1973-12-16T00:00:00Z,49,無,0,n,y,姨丈是曾任5屆立委、民進黨副秘書長的李俊毅,無,無,無,無
台南市,11,江國銘,3,男,1981-08-03T00:00:00Z,41,台灣民眾黨,0,n,y,無,無,無,現任民眾黨台南市黨部新豐區主任,"《Peopo》公民記者
現任台南市社區營造協會理事"
台南市,11,許又仁,4,男,1965-10-14T00:00:00Z,57,無,1,y,y-另找,無,無,無,曾任1屆議員,"曾任台南市校長遴選委員會委員
曾任台南市產業總工會顧問
曾任台南市教育產業工會創會理事長"
台南市,11,陳皇宇,2,男,1981-06-20T00:00:00Z,41,民主進步黨,0,n,y,無,無,無,無,"現任台南市藥師公會理事兼發言人
吉安醫療社團法人執行長
立委王定宇大力支持"
台南市,11,郭鴻儀,7,男,1967-07-02T00:00:00Z,55,民主進步黨,1,y,y-另找,無,無,無,"2018年當選議員
曾任1屆議員
曾任仁德區長、區公所主秘",無
台南市,11,吳禹寰,6,男,1980-08-13T00:00:00Z,42,無,1,y,y-另找,父親是曾任5屆議員、3屆議長的吳健保,無,無,"2018年當選議員
曾任1屆議員
曾任議長吳健保辦公室主任",無
台南市,11,杜素吟,8,女,1956-06-06T00:00:00Z,66,無黨團結聯盟,6,y,y-另找,無,無,無,"2018年當選議員
曾任6屆議員
曾任仁德鄉鄉民代表",無
台南市,11,鄭佳欣,1,女,1979-04-03T00:00:00Z,43,民主進步黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任立委王定宇助理",無
台南市,12,李美素,1,女,1969-07-21T00:00:00Z,53,無,0,n,y,無,無,無,"現任原住民文化發展協會理事長
曾任立委陳瑩辦公室台南特助
曾任台南市民族事務委員會委員",無
台南市,12,穎艾達利 Ingay Tali,2,男,1973-03-06T00:00:00Z,49,無,1,y,y-另找,母親是現任平地原住民議員的蔡玉枝,無,無,"2018年當選議員
曾任1屆議員
曾任議員蔡玉枝服務處法務主任",無
台南市,13,賴惠美,1,女,1971-05-27T00:00:00Z,51,無,0,n,y,無,無,無,無,無
台南市,13,施余興望 Tjakumay Tagaw,3,男,1968-03-03T00:00:00Z,54,無,0,n,y,無,無,無,台南市政府「111年台南市原住民族傳統體育競技活動」諮詢委員,"曾任屏東縣原住民族身體文化發展協會第2屆理事長
曾任台南市原住民教育文化發展協會第1、2屆理事長"
台南市,13,伍宗康,2,男,1978-07-23T00:00:00Z,44,無,0,n,y,無,無,無,曾任國民黨台南市黨部原住民委員會主委,曾任台南市南原青工會會長
高雄市,1,朱信強,1,男,1968-01-20T00:00:00Z,54,無黨團結聯盟,2,y,y,無,"農會改選賄選，判刑6個月。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM%2c96%2c%E4%B8%8A%E6%98%93%2c322%2c20070823%2c1]
議員選舉樁腳買票賄選，當選無效確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV,100%2c%e9%81%b8%2c33%2c20111207%2c1]","因農會改選賄選遭判刑6月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM%2c96%2c%E4%B8%8A%E6%98%93%2c322%2c20070823%2c1]
 競選期間樁腳以每票300元為其買票，樁腳遭判刑確定，2011年朱信強則當選無效確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV,100%2c%e9%81%b8%2c33%2c20111207%2c1]","2018年當選議員
曾任2屆議員
曾任美濃區農會2屆理事長
曾任無黨團結聯盟總召",曾任旗山分局警友會副主任
高雄市,1,林義迪,2,男,1959-11-05T00:00:00Z,63,中國國民黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
現任農林委員會委員
曾任旗山區區長、旗山鎮鎮長",曾任高雄縣第三大隊、高雄市第五大隊義消大隊長
高雄市,1,林慧欣,3,女,1985-06-11T00:00:00Z,37,民主進步黨,0,n,y,舅舅是民進黨前不分區立委盧天麟,無,無,"曾任立委邱議瑩助理
曾任高雄市民政局機要秘書",曾任新威國小客語教師
高雄市,1,林富寶,4,男,1955-08-02T00:00:00Z,67,民主進步黨,5,y,y,無,無,無,"2018年當選議員
曾任5屆議員
曾任民進黨團副總召","旗山東區扶輪社社員、旗山天后宮副主任委員
曾任光陽工業公司從業員"
高雄市,2,李亞築,1,女,1987-11-22T00:00:00Z,35,中國國民黨,1,y,y,父親是國民黨前議員李長生,無,無,"2018年當選議員
曾任1屆議員
高雄市農會代表
曾任議員李長生特助",無
高雄市,2,陳明澤,2,男,1963-11-09T00:00:00Z,59,民主進步黨,5,y,y,無,"於服務處鐵皮屋開賭場，犯圖利聚眾賭博，遭判刑4月，緩刑2年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDM,106,%E7%B0%A1,929,20170622,1]","遭查獲於服務處鐵皮屋開設天九牌賭場，犯圖利聚眾賭博，遭判刑4月，緩刑2年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDM,106,%E7%B0%A1,929,20170622,1]","2018年當選議員
曾任5屆議員
曾任2屆民進黨中評委
曾任民進黨高雄縣黨部主任委員
曾任陳定南、彭明敏競選湖內鄉後援會會長
曾任2006年陳菊競選高雄縣後援會總幹事","曾任台南證券董事、台南市證券投資人協會理事長
主張「台灣中國、一邊一國」"
高雄市,2,鄭東元,3,男,1959-04-20T00:00:00Z,63,中國國民黨,0,n,y,"舅舅是前高雄市長王玉雲
表弟是國民黨前立委王志雄、王世雄",無,無,無,"雅宴丹寧基調招待會所執行董事
曾任北京大學總裁班第二期會長
曾任全統油脂飼料公司總經理室專員
曾任凱統鐵板燒餐廳總經理
曾任百慕達商禧愛酒商駐台全權代表
曾任世統電腦公司中文排版印刷設計"
高雄市,2,李柏融,4,男,1949-11-02T00:00:00Z,73,無,0,n,y,無,無,無,"曾任國民黨中央委員
曾任茄萣鄉鄉民代表","曾攜帶汽油向韓國瑜陳情遭逮
曾控告馬英九涉嫌外患罪
曾因指控總統初選造假而遭國民黨開除黨籍
茄萣社服協會理事長
2020年代表台灣維新參選立委落敗
2018年以無黨籍參選市議員落敗
2016年代表樹黨參選立委落敗
2010年代表國民黨參選里長落敗"
高雄市,2,黃明太,5,男,1962-03-02T00:00:00Z,60,民主進步黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員","長興化學工業股份有限公司工程師
和勤精機股份有限公司總顧問
平和環保科技股份有限公司總顧問
永紘工程有限公司總顧問
三龍同心慈善會顧問團團長"
高雄市,3,方信淵,1,男,1965-02-21T00:00:00Z,57,中國國民黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員
曾任高雄市農會理事
曾任高雄縣青工總會會長","曾任救國團橋頭鄉團委會會長
父親是前台灣省農會理事方萬發"
高雄市,3,劉航遠,2,男,1984-11-18T00:00:00Z,38,台灣基進,0,n,y,無,無,無,無,曾任手術室護理師
高雄市,3,林志誠,3,男,1981-11-28T00:00:00Z,41,民主進步黨,0,n,y,無,無,無,"立委趙天麟服務處執行長
曾任民進黨高雄市黨部執行長
曾任陳其邁市長競選總部副總幹事
曾任市議員林瑩蓉服務處副主任
曾任民進黨3屆全國黨代表",無
高雄市,3,宋立彬,4,男,1978-11-06T00:00:00Z,44,中國國民黨,1,y,y,父親是前議員宋萬春,無,無,"2018年當選議員
曾任1屆議員
曾任國民黨全國黨代表","曾任高雄市警察局梓官分駐所顧問
曾任高雄市三山退休消防人員協會顧問
曾任高雄市南星國際青年商會顧問
曾任梓官中崙城隍廟顧問"
高雄市,3,黃思學,5,男,1989-12-19T00:00:00Z,33,時代力量,0,n,y,無,無,無,曾在議員林于凱特助,曾任螺絲工廠稽核、採購人員
高雄市,3,黃秋媖,6,女,1972-10-14T00:00:00Z,50,民主進步黨,1,y,y,"母親是民進黨前議員翁瑞珠
父親是台灣團結聯盟前議員、前田寮鄉長黃萬全",無,無,"2018年當選議員
曾任1屆議員
曾任議員翁瑞珠服務處助理
曾任立委陳其邁服務處秘書
曾任高雄市蔡英文婦女後援會分會長","高雄市嗡嗡嗡動保協會理事長
高雄市滾水羽球推廣協會理事長
曾任高雄應用科技大學EMBA交流協會理事長"
高雄市,3,陸淑美,7,女,1962-11-25T00:00:00Z,60,中國國民黨,6,y,y,女兒是國民黨前立委參選人黃韻涵,無,無,"2018年當選議員
曾任6屆議員
高雄市議會副議長
曾任國民黨高雄縣青年工作委員會總會長","曾任婦聯會高雄縣分會主任委員
曾任岡山鎮鎮民代表
曾任北高雄家扶中心扶幼委員
曾任崗鳳獅子會會長"
高雄市,3,陳慶鴻,8,男,1969-02-02T00:00:00Z,53,民主進步黨,0,n,y,無,無,無,曾任立委邱志偉服務處主任,無
高雄市,4,劉文晏,1,男,1976-08-08T00:00:00Z,46,無,0,n,y,無,無,無,無,長期關注黑潮發電議題
高雄市,4,李柏毅,2,男,1977-04-08T00:00:00Z,45,民主進步黨,2,y,y,無,無,無,"2018年當選議員
曾任2屆議員
曾任陳菊市長辦公室主任、機要幕僚
曾任立法院國會助理",無
高雄市,4,白喬茵,3,女,1987-10-28T00:00:00Z,35,中國國民黨,0,n,y,無,無,無,"國民黨發言人
曾任高雄市府副發言人、參議、新聞局機要秘書","曾任三立新聞台主播
曾任聯合報記者
好茵果小農平台創辦人"
高雄市,4,陳善慧,4,男,1965-02-03T00:00:00Z,57,無黨團結聯盟,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任楠梓區興昌里里長","曾任右昌地區元帥廟主委
曾任三山國王府管理委員會主任委員
曾任高雄市濟心慈善會顧問
曾代表國民黨參選里長"
高雄市,4,吳佩蓉,5,女,1976-09-05T00:00:00Z,46,無,0,n,y,無,無,無,"曾任高雄市政府研考會企劃員
曾任行政院新聞局行政專員
曾任行政院大陸委員會副研究員
曾任林佳龍國會辦公室法案助理
曾任陳其邁國會辦公室法案助理
曾任鄭麗君國會辦公室法案助理
曾任促轉會副研究員",曾指出議員李眉蓁碩士論文涉抄襲
高雄市,4,李眉蓁,6,女,1979-03-21T00:00:00Z,43,中國國民黨,3,y,y,父親是親民黨前議員李榮宗,無,無,"2018年當選議員
曾任3屆議員
曾任國民黨高雄市黨部副主委
曾任國民黨高雄市青工總會總會長
曾任立委張顯耀特助","因抄襲論文遭中山大學撤銷碩士學位
曾任中山大學亞太所所友會會長
曾任高雄市3001E區正友獅子會會長
曾代表親民黨參選議員落敗"
高雄市,4,劉宥廷,7,男,1985-03-14T00:00:00Z,37,無,0,n,y,無,無,無,無,"因民眾黨內程序爭議遭沒收初選資格，隨後退黨參選
曾任中國時報記者
曾任中評通訊社記者"
高雄市,4,謝天助,8,男,1936-12-29T00:00:00Z,86,無,0,n,y,無,無,無,曾任左營區中北里長,曾任左營元帝廟、豐穀宮、北極亭管理委員會主委
高雄市,4,李雅慧,9,女,1975-08-30T00:00:00Z,47,民主進步黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任立委趙天麟辦公室藝文部執行長
曾任立委李昆澤競選辦公室特別助理",曾任日本慶應大學醫學部訪問研究員
高雄市,4,李雅芬,10,女,1970-06-25T00:00:00Z,52,中國國民黨,1,y,y-另找,祖父是楠梓區中和里里長李水樹,無,無,"2018年當選議員
曾任1屆議員
曾任2屆中國國民黨全國代表
曾任立委黃昭順助理","高雄市善心慈善會顧問
高雄市青少年服務協會顧問
國立高雄科技大學校友總會顧問"
高雄市,4,蘇博廷,11,男,1981-03-06T00:00:00Z,41,無,0,n,y,無,無,無,無,"2020年代表親民黨參選立委
曾任農委會農遊台灣南區觀光大使
曾任高雄市旅行商業同業公會副主任
曾任南區甲種旅行社聯誼會副會長
曾任放輕鬆旅行社總經理"
高雄市,4,鄭侑青,12,女,1989-04-05T00:00:00Z,33,時代力量,0,n,y,無,無,無,曾任議員林于凱公關主任,"曾任永純義肢行銷公關
曾任外交部國際青年大使
曾任白鴿婚禮顧問婚禮主持
曾任大同杜拜分公司總經理特助
曾任世界公民島旅行家
Podcast「青晨有約」節目主持人
高雄電影誌創立人"
高雄市,4,陳麗珍,13,女,1966-03-23T00:00:00Z,56,中國國民黨,4,y,y,無,無,無,"曾任4屆議員
曾任左營區新下里里長
曾任國民黨全國代表","曾任婦聯會楠梓支會主委
曾任救國團左營區團委會長
曾任楠梓社會教育站顧問
曾任高雄市龍舟委員會主委"
高雄市,4,柳淑芳,14,女,1960-08-30T00:00:00Z,62,台灣獨立黨,0,n,y,無,無,無,無,"曾代表台灣獨立黨參選立委落敗
曾以無黨籍參選議員、立委落敗
曾多次在抽籤現場脫衣表達訴求
曾在高雄發起倒馬、救扁遊行
曾任中油圖書管理員"
高雄市,4,莊貽量,15,男,1973-01-25T00:00:00Z,49,台灣民眾黨,0,n,y,無,無,無,"民眾黨高雄市黨部副主委、執行長
曾任立委林岱樺組織部主任
曾任立委陳其邁組織部副主任","曾代表台灣團結聯盟參選議員落敗
曾參加民進黨議員初選落敗
高雄市唇顎裂顱顏協會理事
國際同際會會長
高雄市民防大隊副大隊長"
高雄市,4,黃文志,16,男,1982-07-17T00:00:00Z,40,民主進步黨,1,y,y,父親是民進黨前議員黃石龍,無,無,"2018年當選議員
曾任1屆議員
曾任立委劉世芳特助
曾任議員黃石龍特助","曾任職於南山人壽
曾任職泰郡建設機構
曾任高雄市射箭委員會副主任委員"
高雄市,4,黃偵琳,17,女,1974-05-16T00:00:00Z,48,民主進步黨,0,n,y,父親是民進黨前議員黃昭星,無,無,"曾任立委劉世芳服務處執行長
曾任高雄市政府經濟發展局專員
曾任議員黃昭星服務處秘書
曾任立委黃昭輝服務處助理","曾任高雄科技大學EMBA公益社社長
曾任科見美語英文教師
曾任何嘉仁美語英文教師
曾在兩年內成功減重23公斤"
高雄市,4,陳子瑜,18,男,1982-12-10T00:00:00Z,40,台灣基進,0,n,y,無,無,無,"台灣基進中央黨部新聞部副主任
曾任民進黨黨中央社運部副主任
曾任高雄市政府簡任顧問
曾任行政院副院長辦公室參議
曾任立委蘇治芬國會辦公室助理
曾任議員林瑩蓉助理","因代表台灣基進參選，遭民進黨開除黨籍
曾任快樂聯播網「子瑜生活二三事」節目主持人
曾任中油非洲查德辦公室主任
曾任聯合國INGO地方政府永續環境理事會高雄中心主任"
高雄市,4,陳玫娟,19,女,1962-12-14T00:00:00Z,60,中國國民黨,4,y,y,父親是國民黨高市黨部前副主委陳清玉,無,無,"2018年當選議員
曾任4屆議員
曾任國民黨全會中央委員
曾任國民黨黨團財務長
曾任國民黨高雄青工會前副總會長
曾任立委黃昭順服務處特助
曾任立委侯彩鳳服務處特助","曾任職於日本亞細亞航空公司
曾任高雄市千禧國際同濟會創會會長
曾任高雄市女國際青商會特友會主席
曾任高雄市欣欣獅子會會長
曾任高雄市直排輪運動協會理事長
曾任高雄市體育會滑水、排舞委員會主委
曾任救國團高雄市左營區團委會會長"
高雄市,4,蘇柏銓,20,男,1986-08-11T00:00:00Z,36,無,0,n,y,無,無,無,曾任鼓山區雄峰里里長,曾為銓聖法律事務所執行長
高雄市,5,黃飛鳳,1,女,1965-10-19T00:00:00Z,57,民主進步黨,0,n,y,"二哥是前民進黨議員黃登丕
二嫂是前民進黨議員參選人林芳如",無,無,無,"曾任Quantify Technology總經理特助兼工程部翻譯
曾任外銷產業國際事務處經理
曾任電子商情日文雜誌採訪編輯
曾任電台媒體公關"
高雄市,5,吳利成,2,男,1969-11-08T00:00:00Z,53,中國國民黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員
曾任行政院南部聯合服務中心副執行長
曾任國民黨大樹區黨部主委
曾任國民黨團書記長","曾任嘉義竹崎國小教師
曾任嘉義師院附小教師"
高雄市,5,謝誌峰,3,男,1988-02-05T00:00:00Z,34,無,0,n,y,無,無,無,無,高雄市後備憲兵荷松協會仁武分會會長
高雄市,5,張惟晴,4,女,1988-12-09T00:00:00Z,34,中國國民黨,0,n,y,無,無,無,"國民黨全國黨代表
曾任國民黨高雄青工總會副總會長、燕巢區會長",曾任高雄市燕巢觀光協會理事長
高雄市,5,劉佳達,5,男,1980-09-14T00:00:00Z,42,無,0,n,y,無,無,無,無,"曾任東方設計大學講師
曾任高雄市救國團學苑老師
曾任經濟部繪畫比賽評審
曾當選高雄市社會優秀青年"
高雄市,5,江瑞鴻,6,男,1964-02-14T00:00:00Z,58,民主進步黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任仁武區仁武里里長
曾任仁武鄉鄉民代表","仁武福清宮主任委員
仁武體育會理事長
仁武區農會常務監事
仁武派出所警友站站長
曾任仁武區農會理事長
曾任仁大獅子會監事
曾任仁武分局警友會顧問
曾任仁武同心慈善會理事長"
高雄市,5,張勝富,7,男,1972-10-07T00:00:00Z,50,民主進步黨,3,y,y,無,"競選期間委由樁腳發放走路工，2013遭判當選無效確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV,101%2c%e9%81%b8%e4%b8%8a%2c9%2c20130320%2c2]","競選期間委由樁腳發放走路工，2013遭判當選無效確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV,101%2c%e9%81%b8%e4%b8%8a%2c9%2c20130320%2c2]","2018年當選議員
曾任3屆議員
曾任大社鄉鄉長、鄉民代表
曾任民進黨團總召
曾任民進黨中央執行委員
曾任民進黨全國黨代表
曾任民進黨黨部評委召集人","義消第四大隊大隊長
觀音國小、大社國中家長會會長"
高雄市,5,陳清茂,8,男,1972-10-22T00:00:00Z,50,無,0,n,y,無,"曾因違反槍砲彈藥刀械管制條例案件，遭判3年8月確定。[https://taiwanopendata.com/law/2Uo1L3K62y0vfP98isxxel5i9Yd2I1.html]
意圖販賣而持有第三級毒品，遭判4年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSM%2c96%2c%e5%8f%b0%e4%b8%8a%2c2492%2c20070504&ot=in]
協調糾紛，恫嚇告訴人賠償不合理之金額1000萬元，犯恐嚇取財罪，遭判7月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,105%2c%e4%b8%8a%e6%98%93%2c270%2c20170525%2c1]","曾因違反槍砲彈藥刀械管制條例案件，遭判3年8月確定。[https://taiwanopendata.com/law/2Uo1L3K62y0vfP98isxxel5i9Yd2I1.html]
 意圖販賣而持有第三級毒品，遭判4年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSM%2c96%2c%e5%8f%b0%e4%b8%8a%2c2492%2c20070504&ot=in]
 協調糾紛，卻恫嚇告訴人賠償不合理之金額1000萬元，犯恐嚇取財罪，遭判7月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,105%2c%e4%b8%8a%e6%98%93%2c270%2c20170525%2c1]",曾任鳥松區鳥松里里長,"「挺韓五虎將」成員
曾以無黨籍參選議員落敗
曾為民進黨黨員
曾任鳥松社區發展協會理事長
曾任冠霖螺絲機械有限公司副總經理"
高雄市,5,王齡嬌,9,女,1966-02-20T00:00:00Z,56,無,2,n,y,無,以人頭詐領助理費，遭判1年2月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM%2c103%2c%e4%b8%8a%e8%a8%b4%2c715%2c20150114%2c1&ot=in],指示助理登載不實訊息以人頭詐領助理費，遭判1年2月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM%2c103%2c%e4%b8%8a%e8%a8%b4%2c715%2c20150114%2c1&ot=in],"曾任2屆議員
曾任國民黨高雄市黨部副主委","因違紀參選遭國民黨撤銷黨籍
曾代表國民黨參選立委、議員落敗
曾代表親民黨參選議員
曾任國際青年商會中華民國總會長
曾任世界青商副主席
曾任救國團團友會會長"
高雄市,5,邱俊憲,10,男,1982-02-26T00:00:00Z,40,民主進步黨,2,y,y,無,無,無,"2018年當選議員
曾任2屆議員
曾任陳其邁競選團隊發言人
曾任陳菊市長辦公室秘書
曾任民進黨團副總召、副幹事長
曾任立委李昆澤國會辦公室執行長","全國大專院校優秀青年代表
行政院青年國是會議全國代表"
高雄市,5,張婷婷,11,女,1982-11-11T00:00:00Z,40,台灣基進,0,n,y,無,無,無,無,曾任台灣基進財務長
高雄市,5,吳彥輝,12,男,1981-02-23T00:00:00Z,41,無,0,n,y,無,無,無,曾任仁武區灣內里里長,因違紀參選遭民進黨撤銷黨籍
高雄市,5,陳惠君,13,女,1968-09-04T00:00:00Z,54,台灣民眾黨,0,n,y,無,無,無,無,"曾任高雄市立中正高中音樂老師
曾任長春防災基金會高雄區文教中心主任
曾任居家系統市場開發部執行長"
高雄市,6,蔡金晏,1,男,1978-03-25T00:00:00Z,44,中國國民黨,3,y,y,父親是前無黨籍議員、副議長蔡松雄,"聲稱高市府舉辦世足轉播讓不吃豬肉的回教移工吃熱狗香腸，遭提告妨害名譽，判拘役25日確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,109%2c%e4%b8%8a%e6%98%93%2c257%2c20200818%2c2]","因表示高市府舉辦世足轉播讓不吃豬肉的回教移工吃熱狗、香腸，遭提告妨害名譽，嗣後遭判拘役25日確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,109%2c%e4%b8%8a%e6%98%93%2c257%2c20200818%2c2]","2018年當選議員
曾任3屆議員
曾任國民黨中央委員
曾任KMT青年問政聯盟南區召集人
曾任高雄市議會前副議長蔡松雄服務處助理","正修科技大學助理教授
曾任高雄市體育會理事
曾任高雄市柯蔡宗親會顧問"
高雄市,6,陳美雅,2,女,1970-11-12T00:00:00Z,52,中國國民黨,4,y,y,父親是國民黨前議員陳明吉,"指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑1年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,103%2c%e4%b8%8a%e8%a8%b4%2c715%2c20150114%2c1]","指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑1年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,103%2c%e4%b8%8a%e8%a8%b4%2c715%2c20150114%2c1]","2018年當選議員
曾任4屆議員
曾任國民黨文傳會副主委
曾任國民黨高雄市黨部副主委","曾任高雄市立空大法政學系助理教授
曾任文藻外語大學推廣部日文講師
曾任高雄市體育會理事
曾任高雄市婦女會理事
曾任台灣高等法院高雄分院法官助理
曾任高雄市產業發展協會副秘書長"
高雄市,6,簡煥宗,3,男,1973-09-19T00:00:00Z,49,民主進步黨,2,y,y,無,無,無,"2018年當選議員
曾任2屆議員
曾任立委邱太三國會助理
曾任陳菊市長辦公室秘書
曾任高雄市政府民政局主任秘書","曾任高雄市公共事務發展協會執行長
曾任高雄國際郵輪協會總幹事
曾任正修科技大學講師"
